APPM,5360,2,18419,3,Complex Var/Applications,LEC,13:00:00,13:50:00,MWF,FLMG 157,"Ablowitz,Mark J",5,Main Campus
APPM,5370,1,30636,3,Computational Neuroscience,LEC,11:00:00,11:50:00,MWF,CASE E340,"Kilpatrick,Zachary",25,Main Campus
APPM,5390,1,30638,3,Modeling: Mathematical Biology,LEC,15:00:00,16:15:00,MW,ECCR 116,"Bortz,David Matthew",10,Main Campus
APPM,5450,1,18429,3,Applied Analysis 2,LEC,12:00:00,12:50:00,MWF,ECCR 139,,20,Main Campus
APPM,5480,1,24752,3,Approximation Methods,LEC,13:00:00,13:50:00,MWF,ECCR 118,"Hoefer,Mark Alan",25,Main Campus
APPM,5560,1,24948,3,Markov Processes,LEC,13:00:00,13:50:00,MWF,FLMG 156,"Corcoran,Jem",25,Main Campus
APPM,5610,1,18430,3,Numerical Analysis 2,LEC,15:00:00,16:15:00,MW,STAD 140,"Beylkin,Gregory",30,Main Campus
APPM,5620,1,30892,3,Numerical Linear Algebra,LEC,10:00:00,10:50:00,MWF,KCEN S163,"Grooms,Ian Gregory",15,Main Campus
APPM,5720,4,24509,3,Open Tpcs: Applied Mathematics,LEC,16:00:00,17:15:00,MW,FLMG 156,"Appelo,Daniel E",15,Main Campus
APPM,7100,1,39151,3,Dynamical Systems,LEC,09:00:00,09:50:00,MWF,ECCR 257,"Meiss,James",25,Main Campus
APPM,7400,1,23414,1,Open Tpcs: Applied Mathematics,LEC,14:00:00,14:50:00,W,ECCR 110,,27,Main Campus
APPM,7400,2,24156,1,Open Tpcs: Applied Mathematics,LEC,11:00:00,11:50:00,T,ECCR 257,"Julien,Keith",28,Main Campus
APPM,7400,3,32721,3,Open Tpcs: Applied Mathematics,LEC,10:00:00,10:50:00,MWF,ECCR 257,"Fornberg,Bengt",15,Main Campus
APPM,7400,4,32722,3,Open Tpcs: Applied Mathematics,LEC,14:00:00,14:50:00,MWF,HLMS 196,"Becker,Stephen R",20,Main Campus
APPM,8000,1,18451,1,Colloquium/Applied Mathematics,SEM,15:00:00,16:30:00,F,ECCR 265,"Gillman,Adrianna Marie",15,Main Campus
APPM,8100,1,18892,1,Sem-Dynamical Systems,SEM,14:00:00,14:50:00,TH,ECOT 317,"Meiss,James",10,Main Campus
APPM,8300,1,24253,1,Nonlinear Waves Seminar,SEM,16:00:00,16:50:00,T,ECOT 317,"Ablowitz,Mark J",10,Main Campus
APPM,8400,1,24661,1,Mathematical Biology Seminar,SEM,16:00:00,16:50:00,F,ECCR 1B08,"Bortz,David Matthew",15,Main Campus
APPM,8500,1,23984,1,"Stats, Opt and ML Seminar",SEM,15:30:00,16:20:00,T,ECCR 257,"Becker,Stephen R",15,Main Campus
APPM,8600,1,25368,1,Sem: Computational Mathematics,SEM,11:00:00,11:50:00,TH,ECCR 257,"Appelo,Daniel E",10,Main Campus
ARAB,1011,1,24266,3,Intro Arab/Islam Civilizations,LEC,09:30:00,10:45:00,TTH,DUAN G125,"Thompson,Thomas",60,Main Campus
ARAB,1020,2,23889,5,Beginning Arabic 2,LEC,10:00:00,10:50:00,M-F,CHEM 131,"Muhammed,Randa",19,Main Campus
ARAB,1020,3,17714,5,Beginning Arabic 2,LEC,11:00:00,11:50:00,M-F,HALE 236,"Muhammed,Randa",19,Main Campus
ARAB,2120,1,31395,5,Intermediate Arabic 2,LEC,09:00:00,09:50:00,M-F,HLMS 152,"Attwa,Mona Farrag",0,Main Campus
ARAB,2120,2,24324,5,Intermediate Arabic 2,LEC,14:00:00,14:50:00,M-F,HLMS 145,"Attwa,Mona Farrag",19,Main Campus
ARAB,3120,1,23757,3,Advanced Arabic 2,LEC,12:00:00,12:50:00,MWF,HLMS 145,"Attwa,Mona Farrag",19,Main Campus
ARAB,3230,1,31396,3,Islamic Culture & Iberia,LEC,13:00:00,13:50:00,MWF,ECON 205,"Schine,Rachel",30,Main Campus
ARAB,3410,1,31397,3,Gender/Sexuality in Mid East,SEM,12:30:00,13:45:00,TTH,HLMS 229,"Thompson,Thomas",15,Main Campus
ARTF,5000,1,23827,3,Advnced Digital Postproduction,LEC,10:00:00,13:50:00,F,ATLS 310,"Osborn,Christopher",4,Main Campus
ARTF,5000,1,23827,3,Advnced Digital Postproduction,LEC,10:00:00,13:50:00,F,ATLS 310,"Osborn,Christopher",4,Main Campus
ARTF,5000,1,23827,3,Advnced Digital Postproduction,LEC,10:00:00,13:50:00,F,ATLS 310,"Osborn,Christopher",4,Main Campus
ARTF,5003,1,31067,3,Film and Literature,LEC,19:00:00,21:50:00,W,ATLS 102,"Negri,Sabrina",3,Main Campus
ARTF,5003,1,31067,3,Film and Literature,LEC,14:00:00,15:15:00,TTH,ATLS 102,"Negri,Sabrina",3,Main Campus
ARTF,5003,1,31067,3,Film and Literature,LEC,19:00:00,21:50:00,W,ATLS 102,"Negri,Sabrina",3,Main Campus
ARTF,5003,1,31067,3,Film and Literature,LEC,19:00:00,21:50:00,W,ATLS 102,"Negri,Sabrina",3,Main Campus
ARTF,5003,1,31067,3,Film and Literature,LEC,14:00:00,15:15:00,TTH,ATLS 102,"Negri,Sabrina",3,Main Campus
ARTF,5003,1,31067,3,Film and Literature,LEC,14:00:00,15:15:00,TTH,ATLS 102,"Negri,Sabrina",3,Main Campus
ARTF,5024,1,23844,3,Advnced Research Seminar,SEM,15:30:00,18:45:00,MW,ATLS 1B29,"Barlow,Melinda B",10,Main Campus
ARTF,5024,1,23844,3,Advnced Research Seminar,SEM,15:30:00,18:45:00,MW,ATLS 1B29,"Barlow,Melinda B",10,Main Campus
ARTF,5024,1,23844,3,Advnced Research Seminar,SEM,15:30:00,18:45:00,MW,ATLS 1B29,"Barlow,Melinda B",10,Main Campus
ARTF,5453,1,31064,3,History of Avant-Garde Film,LEC,12:30:00,14:50:00,MW,ATLS 102,"Liotta,Jeanne M.",3,Main Campus
ARTF,5453,1,31064,3,History of Avant-Garde Film,LEC,12:30:00,14:50:00,MW,ATLS 102,"Liotta,Jeanne M.",3,Main Campus
ARTF,5453,1,31064,3,History of Avant-Garde Film,LEC,12:30:00,14:50:00,MW,ATLS 102,"Liotta,Jeanne M.",3,Main Campus
ARTF,5500,1,18229,3,Cinema Production 2,LEC,13:00:00,15:15:00,MW,ATLS 342,"Marslett,Geoffrey C",1,Main Campus
ARTF,5500,1,18229,3,Cinema Production 2,LEC,13:00:00,15:15:00,MW,ATLS 342,"Marslett,Geoffrey C",1,Main Campus
ARTF,5500,1,18229,3,Cinema Production 2,LEC,13:00:00,15:15:00,MW,ATLS 342,"Marslett,Geoffrey C",1,Main Campus
ARTF,5604,1,31068,3,Colloq in Film Aesthetic,LEC,12:30:00,13:45:00,TTH,ATLS 102,"Shell,Hanna Rose",4,Main Campus
ARTF,5604,1,31068,3,Colloq in Film Aesthetic,LEC,19:00:00,21:50:00,TH,ATLS 102,"Shell,Hanna Rose",4,Main Campus
ARTF,5604,1,31068,3,Colloq in Film Aesthetic,LEC,19:00:00,21:50:00,TH,ATLS 102,"Shell,Hanna Rose",4,Main Campus
ARTF,5604,1,31068,3,Colloq in Film Aesthetic,LEC,12:30:00,13:45:00,TTH,ATLS 102,"Shell,Hanna Rose",4,Main Campus
ARTF,5604,1,31068,3,Colloq in Film Aesthetic,LEC,19:00:00,21:50:00,TH,ATLS 102,"Shell,Hanna Rose",4,Main Campus
ARTF,5604,1,31068,3,Colloq in Film Aesthetic,LEC,12:30:00,13:45:00,TTH,ATLS 102,"Shell,Hanna Rose",4,Main Campus
ARTF,5610,1,23888,3,Image-Makers Grad Seminar,SEM,13:00:00,16:50:00,F,ATLS 102,"Gatten,David Edward",8,Main Campus
ARTF,5610,1,23888,3,Image-Makers Grad Seminar,SEM,13:00:00,16:50:00,F,ATLS 102,"Gatten,David Edward",8,Main Campus
ARTF,5610,1,23888,3,Image-Makers Grad Seminar,SEM,13:00:00,16:50:00,F,ATLS 102,"Gatten,David Edward",8,Main Campus
ARTH,1600,100,31105,3,U.S. Art Across Cultures,LEC,11:00:00,11:50:00,MWF,MUEN E050,"Nauman,Robert Allen",401,Main Campus
ARTH,1600,101,31106,3,U.S. Art Across Cultures,REC,08:00:00,08:50:00,TH,VAC 485,,22,Main Campus
ARTH,1600,102,31107,3,U.S. Art Across Cultures,REC,08:00:00,08:50:00,F,VAC 485,,22,Main Campus
ARTH,1600,103,31108,3,U.S. Art Across Cultures,REC,09:00:00,09:50:00,TH,VAC 485,,22,Main Campus
ARTH,1600,104,31109,3,U.S. Art Across Cultures,REC,09:00:00,09:50:00,F,VAC 485,,22,Main Campus
ARTH,1600,105,31110,3,U.S. Art Across Cultures,REC,10:00:00,10:50:00,TH,VAC 485,,22,Main Campus
ARTH,1600,106,31111,3,U.S. Art Across Cultures,REC,10:00:00,10:50:00,F,VAC 485,,22,Main Campus
ARTH,1600,107,31112,3,U.S. Art Across Cultures,REC,11:00:00,11:50:00,TH,VAC 485,,22,Main Campus
ARTH,1600,108,31113,3,U.S. Art Across Cultures,REC,11:00:00,11:50:00,F,VAC 485,,22,Main Campus
ARTH,1600,109,31114,3,U.S. Art Across Cultures,REC,12:00:00,12:50:00,TH,VAC 485,,22,Main Campus
ARTH,1600,110,31115,3,U.S. Art Across Cultures,REC,12:00:00,12:50:00,F,VAC 485,,22,Main Campus
ARTH,1600,111,31116,3,U.S. Art Across Cultures,REC,13:00:00,13:50:00,TH,VAC 485,,22,Main Campus
ARTH,1600,112,31117,3,U.S. Art Across Cultures,REC,13:00:00,13:50:00,F,VAC 485,,22,Main Campus
ARTH,1600,113,31118,3,U.S. Art Across Cultures,REC,14:00:00,14:50:00,TH,VAC 485,,22,Main Campus
ARTH,1600,114,31119,3,U.S. Art Across Cultures,REC,15:00:00,15:50:00,TH,VAC 485,,22,Main Campus
ARTH,1600,115,31120,3,U.S. Art Across Cultures,REC,16:00:00,16:50:00,TH,VAC 485,,22,Main Campus
ARTH,1600,116,31121,3,U.S. Art Across Cultures,REC,14:00:00,14:50:00,F,VAC 485,,22,Main Campus
ARTH,1600,117,31122,3,U.S. Art Across Cultures,REC,15:00:00,15:50:00,F,VAC 485,,22,Main Campus
